Date,Price
2/6/2015,533.880005
2/10/2011,308.528534
10/20/2011,292.127136
5/18/2012,300.50048799999996
10/19/2015,699.950012
7/5/2011,266.486481
7/10/2013,453.44845599999996
12/18/2013,542.917908
11/5/2015,760.669983
9/2/2011,262.68267799999995
7/15/2014,593.0599980000001
3/7/2013,416.716705
4/2/2012,323.783783
10/12/2015,676.429993
3/26/2012,324.98999
5/12/2011,267.792786
3/28/2013,397.492493
1/23/2013,371.121124
8/31/2011,270.750763
1/24/2014,562.477478
11/11/2015,765.25
6/12/2012,282.832825
4/28/2011,269.254242
8/6/2012,321.73172
5/3/2012,305.81582599999996
4/26/2011,266.676666
4/10/2014,546.6900019999999
2/23/2011,305.965973
8/16/2012,336.771759
5/6/2013,431.206207
2/23/2015,535.0
9/30/2014,588.409973
8/30/2012,341.18118300000003
1/11/2011,308.313324
6/4/2013,429.97997999999995
10/25/2013,508.108093
3/11/2011,288.643646
11/6/2015,761.599976
5/22/2015,554.52002
6/28/2012,282.43743900000004
9/12/2014,584.900024
5/4/2015,552.840027
5/18/2011,265.170166
4/9/2013,389.214203
4/16/2012,303.338348
12/15/2015,760.090027
3/26/2015,563.6400150000001
6/5/2014,564.929993
9/24/2013,443.86386100000004
8/4/2011,289.049042
12/17/2013,535.465454
1/13/2011,308.653656
5/22/2014,555.450012
1/23/2014,580.630615
6/24/2011,237.677673
10/7/2014,574.099976
4/24/2013,407.132141
8/19/2013,433.25827000000004
3/9/2012,300.425415
1/31/2011,300.48046899999997
5/9/2011,269.1091
4/23/2015,557.460022
7/10/2012,291.141144
11/12/2015,756.530029
10/6/2014,587.780029
4/1/2011,296.196198
5/21/2015,556.8099980000001
9/13/2013,444.97997999999995
8/12/2015,691.469971
11/9/2011,300.77578700000004
6/26/2015,553.0599980000001
4/11/2014,537.76001
5/27/2011,260.710724
6/11/2013,440.34533700000003
7/27/2012,317.797791
4/22/2015,549.179993
1/3/2013,362.197205
12/8/2011,308.333344
7/16/2013,460.26525899999996
3/19/2013,406.066071
5/20/2013,454.719727
6/13/2014,560.349976
9/30/2011,257.777771
10/3/2011,248.00801099999998
10/14/2011,296.136139
11/13/2015,740.070007
8/17/2015,694.1099849999999
8/6/2014,574.48999
7/26/2013,443.118103
3/19/2015,563.669983
12/15/2014,515.840027
6/17/2013,443.5685730000001
10/6/2015,671.6400150000001
3/3/2011,305.085083
8/19/2014,597.1099849999999
11/20/2013,511.66665599999993
12/3/2014,536.969971
9/10/2013,444.77978499999995
5/25/2011,260.095093
12/18/2012,360.89590499999997
5/29/2014,570.5599980000001
12/13/2011,313.128143
8/12/2011,282.167175
12/23/2014,538.77002
3/16/2012,312.832825
1/2/2014,557.117126
6/13/2011,252.617615
10/28/2011,300.370361
12/17/2014,506.450012
1/12/2012,315.135132
3/12/2015,561.169983
4/21/2011,262.81280499999997
11/28/2011,294.389404
1/25/2012,285.030029
8/7/2014,571.8099980000001
10/1/2015,642.0
10/13/2014,544.75
3/17/2011,280.96096800000004
11/16/2015,750.419983
5/15/2015,546.48999
10/24/2012,338.988983
10/28/2013,508.007996
10/31/2012,340.490479
1/30/2013,377.292297
12/21/2012,358.173187
5/1/2013,410.62564100000003
11/5/2012,341.82180800000003
10/18/2011,295.550537
6/21/2013,440.90591399999994
10/14/2015,680.409973
3/10/2015,559.849976
10/22/2013,504.003998
11/28/2012,342.177185
3/27/2012,323.833832
9/8/2015,643.880005
7/15/2015,583.960022
10/9/2015,671.23999
11/2/2011,292.702698
11/28/2014,549.080017
12/20/2011,315.50048799999996
4/19/2013,400.335327
2/3/2012,298.46347000000003
10/25/2011,291.871857
5/22/2012,300.700714
10/4/2012,384.409424
11/15/2011,308.588593
2/16/2012,303.56356800000003
2/22/2011,305.4104
5/5/2011,267.402405
7/6/2015,545.619995
8/16/2011,269.769775
2/24/2012,305.25524900000005
5/30/2013,435.81582599999996
9/25/2013,439.05404699999997
8/15/2012,334.10409500000003
10/2/2015,656.98999
10/16/2015,695.320007
10/3/2013,438.48349
3/28/2014,560.63562
2/13/2015,551.159973
4/8/2013,387.81280499999997
12/5/2012,344.254242
11/10/2015,758.26001
3/20/2014,599.179199
9/10/2014,593.419983
5/27/2014,574.869995
4/18/2012,304.029022
8/9/2012,321.49649
8/2/2013,453.73873899999995
2/6/2014,580.5605469999999
6/11/2014,567.5
9/19/2012,364.114105
4/26/2013,401.111115
7/15/2011,299.1091
4/14/2014,545.200012
5/9/2014,526.619995
9/16/2013,444.32430999999997
1/18/2011,320.135132
3/27/2013,401.73172
1/16/2013,357.952942
4/12/2012,325.830841
8/29/2012,344.349335
8/16/2013,428.883881
8/10/2015,663.1400150000001
10/8/2014,583.73999
12/12/2013,535.5155030000001
6/2/2011,264.294281
4/24/2014,534.4400019999999
11/24/2014,547.47998
2/27/2015,562.630005
11/15/2012,323.953949
3/5/2015,581.429993
12/19/2012,360.41540499999996
5/10/2012,307.137146
8/22/2013,437.29229699999996
1/13/2014,562.052063
7/22/2011,309.424438
12/11/2015,750.419983
5/8/2014,520.169983
8/29/2011,269.809814
6/8/2015,543.47998
11/23/2011,285.340332
11/6/2014,551.6900019999999
9/20/2011,273.588593
10/5/2011,252.6026
3/21/2012,320.310303
1/9/2014,
8/28/2014,580.320007
5/27/2015,554.25
1/15/2015,504.01000999999997
5/5/2015,543.039978
6/25/2015,557.950012
11/27/2013,532.087097
1/22/2014,583.093079
6/21/2012,282.887878
4/28/2014,522.97998
4/30/2015,548.77002
12/16/2011,313.293304
1/27/2011,308.70370499999996
2/11/2015,538.0
7/16/2012,287.747742
9/15/2015,665.070007
8/20/2013,433.143158
10/27/2011,299.634644
8/20/2014,595.409973
1/7/2014,570.0
10/14/2013,438.4935
2/6/2012,304.849854
7/23/2013,452.352356
5/16/2012,314.779785
7/14/2014,594.26001
9/13/2012,353.373383
8/29/2014,582.3599849999999
5/9/2012,304.879883
9/13/2011,265.02502400000003
2/25/2011,305.325317
4/11/2012,318.29830899999996
5/11/2015,545.780029
1/13/2015,501.799988
11/12/2013,506.396393
3/31/2015,554.700012
10/23/2015,719.330017
2/24/2015,538.650024
10/21/2014,538.030029
8/22/2014,592.539978
7/3/2014,593.080017
9/3/2014,589.52002
4/24/2012,300.935944
10/18/2012,347.847839
4/19/2012,299.949951
2/5/2013,383.253265
2/13/2013,391.82180800000003
11/17/2015,745.97998
11/30/2015,762.849976
3/29/2011,291.156158
1/21/2011,306.221222
1/29/2013,377.21722400000004
5/8/2013,437.252258
10/30/2013,515.725708
6/17/2014,550.619995
8/4/2015,661.280029
3/20/2015,564.950012
12/13/2013,530.9259030000001
5/13/2011,265.04003900000004
4/6/2015,543.950012
4/13/2012,312.61261
11/19/2012,334.43945299999996
4/26/2012,308.04303
9/2/2014,588.630005
11/19/2015,759.9400019999999
3/21/2011,288.538544
10/4/2013,436.611603
1/6/2011,307.057068
7/7/2014,590.76001
2/11/2013,391.60159300000004
1/9/2012,311.541534
3/14/2011,285.280273
8/1/2014,573.599976
11/27/2012,335.690704
11/8/2011,306.476471
6/19/2012,291.056061
4/9/2014,567.039978
4/15/2011,265.61560099999997
1/11/2013,370.365356
9/4/2014,593.1400150000001
1/5/2011,304.83984399999997
7/28/2015,659.659973
10/9/2014,570.8099980000001
12/15/2011,310.08007799999996
10/16/2013,449.46447800000004
11/20/2014,543.76001
12/4/2015,779.210022
3/18/2015,566.159973
4/22/2013,400.455444
11/25/2013,523.488464
7/9/2013,453.073059
6/20/2013,442.81280499999997
10/9/2012,372.417419
9/20/2013,452.007019
10/3/2014,586.25
9/11/2012,346.441437
4/18/2011,263.683685
6/21/2011,246.74675
9/24/2012,375.065063
6/24/2015,558.570007
10/14/2014,548.6900019999999
7/31/2015,657.5
6/18/2012,285.710724
1/10/2011,307.412415
9/4/2015,628.960022
9/16/2014,588.780029
7/30/2014,595.4400019999999
2/24/2014,606.8618769999999
4/25/2012,305.165161
6/27/2014,585.6900019999999
6/23/2014,574.289978
1/19/2011,316.191193
2/21/2013,398.163177
9/6/2013,440.230225
4/27/2012,307.797791
12/4/2013,529.619629
9/28/2012,377.627625
1/20/2012,293.2883
6/10/2014,568.299988
3/24/2011,293.738739
12/29/2011,321.52151499999997
10/8/2015,667.0
10/21/2015,671.799988
3/22/2011,288.948944
6/26/2013,437.26226799999995
12/5/2011,313.138153
4/7/2014,540.630005
5/4/2011,268.163177
12/18/2015,756.849976
7/30/2013,445.90591399999994
8/12/2013,443.198212
12/31/2014,530.659973
7/1/2011,260.77578700000004
11/1/2013,514.034058
9/29/2011,264.014008
3/21/2013,406.036041
4/15/2013,391.356354
8/9/2011,286.992004
9/22/2014,597.27002
3/18/2013,404.299286
7/18/2012,290.670685
7/20/2011,297.972961
3/10/2014,606.3914179999999
9/8/2011,267.747742
2/18/2014,606.046021
10/15/2014,540.72998
4/29/2013,409.93994100000003
5/29/2015,545.320007
10/22/2012,339.674683
11/18/2011,297.737732
10/17/2013,444.839844
10/22/2014,542.6900019999999
9/15/2011,271.551544
10/7/2013,433.30331399999994
2/19/2014,601.77179
7/18/2013,455.795807
6/27/2012,284.934937
2/8/2013,393.07806400000004
2/7/2013,387.362366
7/21/2014,598.4400019999999
4/12/2013,395.42041
3/12/2012,302.877869
8/22/2011,249.334335
2/20/2013,396.626617
3/16/2011,278.828827
9/15/2014,581.6400150000001
2/28/2014,608.433411
10/1/2014,579.630005
11/20/2015,777.0
2/17/2011,312.942932
1/10/2012,311.88189700000004
12/12/2011,313.007996
9/23/2014,591.179993
8/14/2014,584.650024
5/30/2012,294.409424
12/22/2015,767.130005
12/7/2012,342.447449
7/16/2014,590.619995
10/29/2013,518.6386110000001
1/9/2015,500.72000099999997
12/19/2014,520.039978
11/19/2013,513.113098
11/20/2012,335.320313
2/28/2013,401.00100699999996
11/16/2012,323.91391
11/26/2013,529.734741
12/26/2013,559.289307
2/12/2013,390.740753
8/8/2013,446.77676399999996
7/24/2014,603.01001
3/25/2014,579.939941
9/9/2013,444.469482
6/3/2014,554.51001
1/21/2015,520.3900150000001
5/15/2013,458.403412
3/2/2015,575.02002
8/23/2013,435.54052699999994
9/20/2012,364.424438
11/18/2015,760.01001
9/8/2014,601.630005
12/2/2014,538.590027
2/5/2014,572.17218
12/17/2012,360.750763
7/13/2012,288.54855299999997
2/14/2012,305.185181
5/6/2014,522.570007
12/4/2012,345.86087000000003
2/15/2012,303.08306899999997
9/26/2012,377.107117
5/22/2013,445.155151
3/11/2013,417.82782000000003
5/28/2013,441.07608
5/15/2014,529.119995
4/16/2013,397.082092
4/1/2014,568.013
10/15/2015,693.02002
12/31/2015,778.01001
10/5/2015,671.679993
6/27/2011,241.64164700000003
5/17/2013,455.045044
1/26/2011,308.558563
12/10/2015,760.039978
6/29/2015,541.25
12/16/2014,498.160004
8/5/2013,452.952942
3/2/2012,310.935944
7/19/2013,448.74874900000003
1/15/2014,574.8848879999999
6/6/2011,260.790802
2/4/2011,305.79580699999997
4/12/2011,285.590576
3/17/2014,596.646667
10/2/2014,580.880005
9/29/2014,587.8099980000001
2/25/2014,610.610596
6/1/2011,263.06304900000003
3/20/2013,407.762756
4/14/2015,539.780029
6/6/2014,566.030029
9/5/2013,440.22021500000005
9/22/2015,653.200012
4/19/2011,261.026031
1/9/2013,369.429443
7/16/2015,601.780029
11/11/2011,304.479492
6/11/2015,550.039978
2/4/2015,526.099976
1/23/2012,293.05304
5/7/2014,518.0
6/12/2013,436.426422
9/21/2012,367.362366
6/10/2011,255.01001000000002
10/24/2014,548.900024
3/2/2011,300.69570899999997
1/16/2014,578.6886599999999
2/7/2012,303.68869
5/8/2012,306.70169100000004
12/16/2015,776.590027
1/20/2015,509.94000199999994
9/27/2011,269.93994100000003
3/12/2014,604.254272
9/3/2013,430.62060499999995
8/13/2014,584.5599980000001
3/31/2011,293.673676
4/23/2013,404.35434
11/11/2013,505.800812
7/17/2012,288.653656
1/12/2015,497.05999800000006
7/9/2015,544.650024
12/30/2011,323.273285
4/29/2015,561.3900150000001
11/24/2015,769.630005
3/22/2012,323.348358
10/7/2011,257.81781
1/2/2013,361.98699999999997
2/18/2011,315.355347
6/25/2014,585.929993
3/25/2011,290.16015600000003
10/24/2013,513.288269
6/5/2012,285.490479
3/9/2011,296.18118300000003
12/1/2014,539.650024
4/10/2015,548.539978
2/2/2015,532.200012
4/11/2011,288.973969
4/9/2012,315.735748
2/29/2012,309.434448
3/10/2011,290.44043
2/8/2012,305.230225
8/24/2015,618.1099849999999
3/8/2012,303.873871
11/21/2011,290.760773
1/21/2014,582.432434
4/17/2014,543.340027
6/13/2012,280.825836
5/28/2014,570.450012
6/15/2012,282.537537
1/3/2011,302.47747799999996
4/7/2011,290.290283
12/19/2013,543.653625
2/16/2011,312.42242400000003
5/5/2014,535.330017
7/31/2014,579.549988
3/5/2012,307.432434
2/19/2015,546.450012
6/15/2011,251.72672999999998
12/21/2011,313.223236
8/24/2012,339.65466299999997
8/23/2011,259.669678
8/20/2012,338.108093
10/20/2014,532.380005
3/21/2014,592.112122
12/5/2013,529.1992190000001
9/2/2015,644.909973
1/14/2015,505.92999299999997
12/23/2011,316.886902
8/11/2015,690.299988
8/6/2015,670.150024
5/16/2011,259.46948199999997
7/9/2012,293.29830899999996
6/16/2011,250.43544
4/29/2014,536.330017
1/5/2012,329.834839
9/14/2012,355.19518999999997
5/7/2013,429.044037
9/16/2011,273.613617
10/15/2013,441.446442
7/19/2012,296.826813
7/13/2011,269.39941400000004
7/8/2015,541.700012
9/18/2015,660.919983
8/27/2014,583.0
2/27/2012,304.95996099999996
12/22/2011,315.165161
3/15/2013,407.55755600000003
5/11/2011,267.992981
10/6/2011,257.61261
11/15/2013,517.297302
12/2/2015,777.849976
9/25/2012,374.954956
11/18/2013,516.291321
11/21/2014,545.8900150000001
8/6/2013,448.73373399999997
9/29/2015,622.6099849999999
8/2/2011,296.49649
6/22/2011,243.74874900000003
10/22/2015,681.1400150000001
8/18/2015,688.72998
7/11/2014,586.650024
3/7/2014,608.0029910000001
12/6/2013,535.470459
2/9/2011,308.558563
7/22/2014,603.570007
1/24/2011,305.845856
12/28/2012,350.355347
5/2/2011,269.549561
6/26/2014,584.77002
3/23/2015,565.369995
3/11/2014,600.5955809999999
5/23/2013,441.83682300000004
2/2/2012,292.847839
9/23/2013,443.693695
1/2/2015,529.549988
11/8/2012,326.471466
8/13/2015,686.51001
5/20/2015,552.51001
8/25/2014,590.570007
10/10/2012,372.652649
6/22/2012,286.026031
3/22/2013,405.56054700000004
5/8/2015,548.950012
1/31/2012,290.34533700000003
5/31/2013,436.046051
10/12/2012,372.747742
4/15/2015,541.039978
2/1/2013,388.188202
11/7/2011,304.46948199999997
5/15/2012,305.86087000000003
5/14/2015,549.200012
8/3/2011,300.885895
8/21/2012,335.090088
2/3/2015,533.299988
6/30/2015,540.039978
5/11/2012,302.917908
9/9/2011,262.687683
6/15/2015,543.0
12/30/2013,555.2852780000001
3/20/2012,317.062073
3/4/2013,411.161163
3/18/2014,606.2362059999999
2/13/2014,600.550537
9/25/2014,585.25
2/21/2012,307.307312
11/16/2011,306.041046
2/3/2014,567.282288
2/3/2011,305.38037099999997
11/18/2014,544.51001
6/20/2011,242.53253199999997
12/17/2015,769.830017
12/5/2014,528.080017
6/8/2012,290.51550299999997
5/19/2011,265.8909
2/17/2015,545.01001
1/17/2012,314.604614
12/30/2014,535.280029
6/24/2014,572.539978
4/16/2014,563.900024
9/19/2011,273.608612
5/31/2011,264.77477999999996
4/17/2013,391.671661
11/12/2014,558.25
4/2/2013,406.926941
9/26/2011,266.211212
11/9/2012,331.846832
7/6/2012,293.283295
5/29/2013,434.5896
4/14/2011,289.544556
3/27/2015,557.549988
5/14/2014,534.409973
5/17/2012,311.836823
3/13/2014,595.1251219999999
7/20/2015,692.840027
2/14/2011,314.389404
3/4/2015,578.330017
3/1/2011,300.680695
1/4/2013,369.35434
8/17/2011,266.841827
8/15/2013,430.26025400000003
6/12/2015,547.469971
7/15/2013,462.8078
6/9/2015,542.159973
7/26/2012,306.987
3/18/2011,280.81082200000003
7/23/2014,605.1900019999999
6/6/2012,290.575562
2/26/2014,610.695679
8/7/2012,320.590576
9/4/2012,340.86087000000003
10/11/2012,376.11611899999997
9/12/2013,446.97699000000006
2/17/2012,302.62262000000004
5/13/2013,439.204193
11/25/2011,281.781769
5/29/2012,297.467468
1/28/2014,562.067078
1/14/2011,312.402405
7/13/2015,571.72998
2/15/2011,312.38739
6/23/2015,563.3900150000001
10/2/2013,444.439453
1/16/2015,510.459991
4/3/2014,571.5
5/1/2012,302.517517
11/2/2012,344.30429100000003
1/12/2011,308.743744
1/24/2013,377.482483
10/13/2011,279.77477999999996
3/7/2012,303.70370499999996
7/24/2012,304.089081
12/23/2015,768.51001
6/22/2015,559.679993
12/18/2014,514.619995
4/23/2014,537.51001
1/30/2014,568.263245
1/14/2013,361.98699999999997
11/11/2014,561.289978
6/28/2011,247.072067
9/27/2013,438.633636
7/3/2012,294.209198
2/28/2011,307.007019
5/26/2015,547.1900019999999
11/19/2014,547.200012
3/27/2014,557.697693
8/24/2011,261.906921
4/8/2011,289.369354
6/30/2011,253.44345099999998
3/14/2013,411.18118300000003
1/7/2011,308.528534
11/27/2015,771.969971
2/15/2013,396.841827
4/27/2015,566.119995
3/13/2012,309.199188
6/10/2013,445.555542
12/20/2013,550.86084
2/23/2012,303.35836800000004
12/23/2013,558.1080929999999
9/12/2012,345.785797
6/5/2013,430.280273
1/23/2015,541.950012
6/2/2014,564.340027
6/19/2014,564.98999
1/8/2013,367.017029
6/1/2012,285.77578700000004
8/2/2012,314.689697
12/12/2014,521.51001
5/25/2012,296.06106600000004
8/14/2015,689.369995
7/22/2015,695.099976
10/11/2013,436.4314269999999
12/1/2015,783.789978
5/1/2014,538.530029
8/28/2013,424.69970700000005
1/13/2012,312.8078
5/19/2015,549.280029
4/30/2012,302.727722
8/11/2011,281.346344
7/30/2012,316.466461
2/20/2014,602.657654
12/31/2012,354.044037
4/2/2014,568.118103
9/16/2015,665.52002
11/13/2013,516.75177
6/26/2012,282.62262000000004
5/9/2013,436.17617800000005
3/29/2012,324.529541
4/15/2014,548.700012
5/21/2013,453.93893399999996
3/4/2011,300.610596
7/29/2013,441.57656900000006
8/28/2015,659.6900019999999
2/11/2011,312.56256099999996
1/31/2013,378.223236
1/29/2015,513.22998
1/14/2014,575.2752690000001
4/2/2015,541.3099980000001
7/25/2011,309.799805
4/24/2015,573.659973
10/21/2013,502.15216100000004
3/13/2015,553.0
12/4/2014,542.580017
8/14/2012,334.664673
9/9/2015,643.409973
9/26/2014,587.900024
7/19/2011,301.576569
1/5/2015,519.460022
9/17/2014,593.289978
2/12/2014,593.938965
10/8/2012,379.299286
8/30/2013,423.873871
12/16/2013,537.027039
2/1/2012,290.705719
9/23/2015,653.289978
1/28/2013,375.740753
3/31/2014,557.812805
4/4/2014,545.25
7/2/2012,290.525513
12/3/2013,527.157166
12/26/2012,354.789795
6/13/2013,438.93893399999996
9/24/2015,654.909973
7/27/2015,658.27002
5/28/2015,554.179993
6/5/2015,549.530029
9/11/2013,448.54354900000004
1/8/2015,506.910004
5/23/2011,259.454468
8/21/2013,435.10009800000006
7/7/2011,273.573578
7/18/2014,605.1099849999999
6/19/2015,557.52002
6/4/2014,553.76001
6/25/2013,433.53353899999996
3/5/2013,419.719727
7/5/2012,298.25827000000004
10/18/2013,506.211212
10/21/2011,295.540527
5/14/2012,302.302307
4/21/2015,542.919983
8/9/2013,445.65066500000006
9/30/2015,638.369995
1/25/2013,377.212219
2/7/2014,589.3093259999999
12/6/2011,312.197205
12/11/2012,348.788788
12/9/2011,314.024017
3/12/2013,414.219208
8/3/2012,320.985992
7/25/2014,598.080017
4/11/2013,395.590576
8/26/2014,588.119995
12/2/2011,310.490479
3/3/2014,601.94696
9/19/2013,449.644653
10/3/2012,381.631622
9/21/2015,666.97998
11/8/2013,508.523529
3/5/2014,609.739746
5/24/2011,259.389404
1/18/2013,352.607605
12/14/2015,762.539978
1/15/2013,362.82782000000003
11/4/2014,564.1900019999999
11/10/2011,297.83783
6/7/2012,289.404419
3/25/2013,
12/27/2012,353.49850499999997
11/23/2015,776.700012
9/19/2014,605.400024
11/22/2011,290.290283
1/28/2011,300.79580699999997
9/1/2011,266.51651
4/20/2015,544.530029
3/1/2012,311.511505
8/27/2015,667.960022
10/23/2014,553.650024
7/31/2012,316.801788
4/28/2015,564.369995
6/2/2015,553.950012
2/27/2013,400.290283
4/23/2012,299.099091
3/4/2014,608.063049
5/19/2014,538.830017
3/15/2012,310.875885
10/28/2015,736.919983
12/9/2014,536.1099849999999
5/17/2011,265.49548300000004
11/4/2011,298.368378
1/27/2014,551.1661379999999
5/4/2012,298.783783
9/10/2012,350.735748
3/14/2014,586.987
10/16/2014,536.919983
11/3/2011,299.049042
6/19/2013,450.7908019999999
6/17/2011,242.75274700000003
8/18/2011,252.69268799999998
12/21/2015,760.799988
6/14/2011,254.439438
2/24/2011,304.714722
6/3/2011,261.801788
12/9/2015,762.549988
6/11/2012,284.534546
5/21/2014,549.700012
11/6/2013,511.88690199999996
1/6/2014,559.219238
12/2/2013,527.7677610000001
1/8/2014,571.186157
6/14/2012,279.80481000000003
5/30/2014,571.650024
10/2/2012,378.873871
3/25/2015,567.0
12/28/2015,782.23999
4/4/2013,397.932922
5/24/2012,302.132141
12/13/2012,351.70169100000004
12/28/2011,320.170166
11/23/2012,334.319305
7/12/2013,461.961975
7/1/2015,543.299988
8/13/2012,330.335327
8/31/2015,647.820007
8/26/2011,263.693695
2/11/2014,595.6856690000001
10/19/2012,341.236237
7/17/2015,699.619995
8/5/2015,673.289978
10/7/2015,670.0
5/3/2011,267.212219
11/30/2011,299.994995
3/6/2012,302.78277599999996
8/7/2013,445.77078200000005
4/13/2011,288.428436
7/25/2013,444.29428099999996
4/8/2014,557.51001
6/7/2013,440.30529800000005
2/18/2015,542.650024
4/5/2011,284.829834
9/10/2015,
11/9/2015,754.77002
5/23/2014,563.799988
1/27/2015,521.1900019999999
12/11/2014,532.1099849999999
8/21/2015,644.030029
7/6/2011,267.947937
5/7/2012,304.079071
1/4/2011,301.361359
3/7/2011,296.126129
2/26/2013,395.46044900000004
5/24/2013,437.09710700000005
3/23/2012,321.616608
5/2/2013,415.220215
11/3/2014,563.77002
7/7/2015,550.030029
8/17/2012,338.908905
9/7/2011,267.282288
8/28/2012,338.963959
5/2/2014,533.869995
3/16/2015,561.6400150000001
3/19/2014,600.22522
7/8/2014,578.400024
7/17/2013,459.73474100000004
9/6/2012,350.050049
11/21/2013,517.552551
11/5/2014,555.950012
6/29/2012,290.325317
2/4/2013,379.88989300000003
9/27/2012,378.628632
5/6/2015,535.080017
8/8/2011,273.283295
7/24/2015,654.77002
11/25/2014,549.22998
10/17/2014,522.969971
7/14/2015,584.179993
7/28/2011,305.77578700000004
11/7/2013,504.479492
2/6/2013,385.470459
4/30/2013,412.697693
11/17/2014,546.6400150000001
4/5/2013,391.91693100000003
10/1/2012,381.271271
9/12/2011,265.325317
9/14/2015,652.469971
6/29/2011,249.034027
7/21/2011,303.798798
7/2/2014,590.780029
11/29/2013,530.325317
6/27/2013,438.97396900000007
2/14/2014,602.0020139999999
9/22/2011,260.590576
6/18/2013,450.76077300000003
10/1/2013,443.94393899999994
12/14/2011,309.34432999999996
10/25/2012,339.219208
9/18/2013,452.112122
11/7/2012,333.89389
8/1/2011,303.68869
10/26/2011,293.448456
12/29/2015,793.960022
4/17/2012,305.090088
8/14/2013,435.34033200000005
8/7/2015,664.3900150000001
11/4/2013,513.568542
8/25/2015,612.469971
4/27/2011,269.149139
8/3/2015,664.719971
9/26/2013,439.524536
8/30/2011,270.62060499999995
11/29/2011,291.75674399999997
11/3/2015,748.820007
6/16/2015,544.869995
12/11/2013,539.184204
5/26/2011,259.32431
2/28/2012,309.50451699999996
10/5/2012,384.209198
7/1/2014,591.48999
4/16/2015,543.52002
12/10/2013,542.8728639999999
7/23/2012,308.06304900000003
5/6/2011,267.917908
12/30/2015,790.299988
8/27/2013,425.50048799999996
7/10/2015,556.1099849999999
11/21/2012,333.26828
3/8/2011,296.45144700000003
2/21/2014,602.4974980000001
12/26/2014,541.52002
2/7/2011,307.452454
4/25/2014,523.099976
5/10/2013,440.555542
12/3/2015,768.200012
11/13/2014,556.4400019999999
3/17/2015,557.6099849999999
6/9/2011,
11/17/2011,300.735748
