Date,Price
8/31/2006,189.454453
9/1/2006,189.48948700000003
9/5/2006,192.372375
9/6/2006,190.260254
9/7/2006,189.434433
9/8/2006,189.11411999999999
9/11/2006,192.237244
9/12/2006,196.146149
9/13/2006,203.488495
9/14/2006,202.1922
9/15/2006,205.145142
9/18/2006,207.552551
9/19/2006,202.107101
9/20/2006,198.6987
9/21/2006,203.628632
9/22/2006,202.09208700000002
9/25/2006,202.1922
9/26/2006,203.63864099999998
9/27/2006,201.661667
9/28/2006,201.991989
9/29/2006,201.151154
10/2/2006,200.92091399999998
10/3/2006,202.222229
10/4/2006,208.05806
10/5/2006,206.11111499999998
10/6/2006,210.460464
10/9/2006,214.71472200000002
10/10/2006,213.538544
10/11/2006,213.46347000000003
10/12/2006,213.933929
10/13/2006,213.86386099999999
10/16/2006,211.08608999999998
10/17/2006,210.53053300000002
10/18/2006,209.86486800000003
10/19/2006,213.24324
10/20/2006,230.06506299999998
10/23/2006,240.63062999999997
10/24/2006,236.89189100000002
10/25/2006,243.543549
10/26/2006,242.79278599999998
10/27/2006,237.83784500000002
10/30/2006,238.523529
10/31/2006,238.43342599999997
11/1/2006,233.98397799999998
11/2/2006,235.19018599999998
11/3/2006,236.13613900000001
11/6/2006,238.71371499999998
11/7/2006,236.521515
11/8/2006,237.737732
11/9/2006,236.551544
11/10/2006,237.01200899999998
11/13/2006,240.75575299999997
11/14/2006,244.89489700000001
11/15/2006,246.21121200000002
11/16/2006,248.198196
11/17/2006,249.644638
11/20/2006,247.77276600000002
11/21/2006,255.080078
11/22/2006,254.259262
11/24/2006,252.75274700000003
11/27/2006,242.617615
11/28/2006,244.99499500000002
11/29/2006,242.56756600000003
11/30/2006,242.64764399999999
12/1/2006,240.64064
12/4/2006,242.667664
12/5/2006,243.743744
12/6/2006,244.599594
12/7/2006,241.561554
12/8/2006,242.297302
12/11/2006,242.20721400000002
12/12/2006,241.13113399999997
12/13/2006,239.734741
12/14/2006,241.3013
12/15/2006,240.390396
12/18/2006,231.63163799999998
12/19/2006,
12/20/2006,231.68168599999998
12/21/2006,228.328323
12/22/2006,228.018021
12/26/2006,228.993988
12/27/2006,234.249252
12/28/2006,231.51150499999997
12/29/2006,230.47047400000002
1/3/2007,234.02902200000003
1/4/2007,241.87187200000002
1/5/2007,243.838837
1/8/2007,242.03202799999997
1/9/2007,242.992996
1/10/2007,244.97497599999997
1/11/2007,250.11010699999997
1/12/2007,252.75274700000003
1/16/2007,252.39239500000002
1/17/2007,248.88888500000002
1/18/2007,244.159164
1/19/2007,245.120117
1/22/2007,240.66066
1/23/2007,239.764771
1/24/2007,249.78479
1/25/2007,244.28929100000002
1/26/2007,248.16816699999998
1/29/2007,246.481476
1/30/2007,247.40741
1/31/2007,251.001007
2/1/2007,241.116119
2/2/2007,240.99099700000002
2/5/2007,233.813812
2/6/2007,235.975983
2/7/2007,235.240234
2/8/2007,235.750748
2/9/2007,231.176178
2/12/2007,229.37437400000002
2/13/2007,229.779785
2/14/2007,233.198196
2/15/2007,230.965973
2/16/2007,235.2052
2/20/2007,236.28628500000002
2/21/2007,238.16816699999998
2/22/2007,238.163162
2/23/2007,235.54554700000003
2/26/2007,232.69769300000002
2/27/2007,224.609604
2/28/2007,224.94995099999997
3/1/2007,224.33934
3/2/2007,219.559555
3/5/2007,220.695694
3/6/2007,229.003998
3/7/2007,228.04805
3/8/2007,227.58758500000002
3/9/2007,226.70671099999998
3/12/2007,227.6026
3/13/2007,221.73674
3/14/2007,224.22422799999998
3/15/2007,223.31831400000002
3/16/2007,220.64564500000003
3/19/2007,223.838837
3/20/2007,222.862869
3/21/2007,228.50351
3/22/2007,231.25125099999997
3/23/2007,231.146149
3/26/2007,232.732727
3/27/2007,232.042038
3/28/2007,231.171173
3/29/2007,230.69068900000002
3/30/2007,229.30931099999998
4/2/2007,229.49449199999998
4/3/2007,236.53652999999997
4/4/2007,235.745743
4/5/2007,235.99099700000002
4/9/2007,234.33934
4/10/2007,233.48349
4/11/2007,232.497498
4/12/2007,233.928925
4/13/2007,233.378372
4/16/2007,237.372375
4/17/2007,236.636642
4/18/2007,238.24324
4/19/2007,236.061066
4/20/2007,241.481476
4/23/2007,239.779785
4/24/2007,239.003998
4/25/2007,239.23423799999998
4/26/2007,240.83082599999997
4/27/2007,239.74475099999998
4/30/2007,235.925919
5/1/2007,234.734741
5/2/2007,233.123123
5/3/2007,236.851852
5/4/2007,235.795792
5/7/2007,233.86886600000003
5/8/2007,233.638641
5/9/2007,234.859863
5/10/2007,230.965973
5/11/2007,233.60360699999998
5/14/2007,231.121124
5/15/2007,229.229233
5/16/2007,236.54153399999998
5/17/2007,235.71571400000002
5/18/2007,235.39540099999996
5/21/2007,235.535538
5/22/2007,238.16816699999998
5/23/2007,
5/24/2007,237.402405
5/25/2007,242.001999
5/29/2007,243.798798
5/30/2007,249.54954500000002
5/31/2007,249.204208
6/1/2007,250.45045499999998
6/4/2007,253.78878799999998
6/5/2007,259.679688
6/6/2007,259.38439900000003
6/7/2007,257.787781
6/8/2007,258.002991
6/11/2007,255.925919
6/12/2007,252.637634
6/13/2007,252.872879
6/14/2007,251.671677
6/15/2007,253.198196
6/18/2007,257.85784900000004
6/19/2007,257.412415
6/20/2007,255.240234
6/21/2007,257.312317
6/22/2007,262.752747
6/25/2007,263.973969
6/26/2007,265.395386
6/27/2007,263.408417
6/28/2007,262.767761
6/29/2007,261.611603
7/2/2007,265.455444
7/3/2007,267.43743900000004
7/5/2007,271.08609
7/6/2007,269.969971
7/9/2007,271.551544
7/10/2007,271.941956
7/11/2007,272.507507
7/12/2007,272.937927
7/13/2007,276.356354
7/16/2007,276.771759
7/17/2007,277.777771
7/18/2007,275.02502400000003
7/19/2007,274.56958
7/20/2007,260.320313
7/23/2007,256.511505
7/24/2007,257.25726299999997
7/25/2007,255.13513199999997
7/26/2007,254.254257
7/27/2007,256.201202
7/30/2007,258.313324
7/31/2007,255.25524900000002
8/1/2007,256.726715
8/2/2007,255.76075699999998
8/3/2007,251.75175499999997
8/6/2007,255.25524900000002
8/7/2007,258.26828
8/8/2007,263.153168
8/9/2007,257.62262000000004
8/10/2007,258.133148
8/13/2007,258.007996
8/14/2007,254.55455
8/15/2007,249.024017
8/16/2007,246.006012
8/17/2007,250.27026400000003
8/20/2007,249.20921299999998
8/21/2007,253.558563
8/22/2007,256.631622
8/23/2007,256.351349
8/24/2007,257.757751
8/27/2007,256.886902
8/28/2007,253.45346099999998
8/29/2007,256.696686
8/30/2007,255.955963
8/31/2007,257.882874
9/4/2007,262.83783
9/5/2007,264.164154
9/6/2007,262.02203399999996
9/7/2007,259.934937
9/10/2007,257.497498
9/11/2007,260.925934
9/12/2007,261.586578
9/13/2007,262.652649
9/14/2007,264.639648
9/17/2007,262.912903
9/18/2007,267.902893
9/19/2007,273.6987
9/20/2007,276.691681
9/21/2007,280.330322
9/24/2007,284.294281
9/25/2007,284.78479
9/26/2007,284.364349
9/27/2007,284.034027
9/28/2007,283.91891499999997
10/1/2007,291.566559
10/2/2007,292.487488
10/3/2007,292.302307
10/4/2007,289.80481000000003
10/5/2007,297.32232700000003
10/8/2007,305.115112
10/9/2007,307.89788799999997
10/10/2007,313.007996
10/11/2007,311.31131
10/12/2007,319.014008
10/15/2007,310.365356
10/16/2007,308.308319
10/17/2007,317.057068
10/18/2007,320.130127
10/19/2007,322.67767299999997
10/22/2007,325.700714
10/23/2007,338.223236
10/24/2007,338.24826
10/25/2007,334.5896
10/26/2007,337.637634
10/29/2007,339.954956
10/30/2007,347.732727
10/31/2007,353.85385099999996
11/1/2007,351.95697
11/2/2007,355.98098799999997
11/5/2007,363.188202
11/6/2007,371.26626600000003
11/7/2007,366.836823
11/8/2007,347.267273
11/9/2007,332.31732200000005
11/12/2007,316.351349
11/13/2007,330.605591
11/14/2007,321.161163
11/15/2007,315.14013700000004
11/16/2007,317.132141
11/19/2007,313.238251
11/20/2007,
11/21/2007,330.590576
11/23/2007,338.68869
11/26/2007,333.333344
11/27/2007,337.122131
11/28/2007,346.476471
11/29/2007,348.848846
11/30/2007,346.846832
12/3/2007,341.10611
12/4/2007,342.42242400000003
12/5/2007,349.604614
12/6/2007,357.987976
12/7/2007,357.792786
12/10/2007,359.56958
12/11/2007,349.949951
12/12/2007,350.02502400000003
12/13/2007,347.372375
12/14/2007,345.325317
12/17/2007,334.949951
12/18/2007,337.012024
12/19/2007,339.024017
12/20/2007,345.190186
12/21/2007,348.693695
12/24/2007,350.715729
12/26/2007,355.77578700000004
12/27/2007,350.720734
12/28/2007,351.616608
12/31/2007,346.08609
1/2/2008,342.937927
1/3/2008,343.007996
1/4/2008,328.828827
1/7/2008,324.949951
1/8/2008,316.156158
1/9/2008,326.926941
1/10/2008,323.68869
1/11/2008,319.444458
1/14/2008,327.237244
1/15/2008,319.144135
1/16/2008,308.283295
1/17/2008,300.69570899999997
1/18/2008,300.425415
1/22/2008,292.467468
1/23/2008,274.58459500000004
1/24/2008,287.532532
1/25/2008,283.48349
1/28/2008,278.26828
1/29/2008,275.535522
1/30/2008,274.409424
1/31/2008,282.432434
2/1/2008,258.208221
2/4/2008,247.962967
2/5/2008,253.653656
2/6/2008,251.10611
2/7/2008,252.72772200000003
2/8/2008,258.603607
2/11/2008,260.840851
2/12/2008,259.30429100000003
2/13/2008,267.57757599999997
2/14/2008,266.391388
2/15/2008,265.085083
2/19/2008,254.72973599999997
2/20/2008,254.75476099999997
2/21/2008,251.68168599999998
2/22/2008,254.15416000000002
2/25/2008,243.46347000000003
2/26/2008,232.32733199999998
2/27/2008,236.66667200000003
2/28/2008,237.93293799999998
2/29/2008,235.825821
3/3/2008,228.738739
3/4/2008,222.522522
3/5/2008,224.074081
3/6/2008,216.56657400000003
3/7/2008,216.89189100000002
3/10/2008,207.017014
3/11/2008,220.140137
3/12/2008,220.31030299999998
3/13/2008,221.72672999999998
3/14/2008,219.179184
3/17/2008,210.145142
3/18/2008,219.799805
3/19/2008,216.216217
3/20/2008,216.99198900000002
3/24/2008,230.51051299999997
3/25/2008,225.61561600000002
3/26/2008,229.32432599999999
3/27/2008,222.262268
3/28/2008,219.259262
3/31/2008,220.45546000000002
4/1/2008,233.08808900000002
4/2/2008,233.08308399999999
4/3/2008,227.787781
4/4/2008,235.780777
4/7/2008,238.64865099999997
4/8/2008,234.139145
4/9/2008,232.32733199999998
4/10/2008,234.77478
4/11/2008,228.95394900000002
4/14/2008,226.056061
4/15/2008,223.643646
4/16/2008,227.742737
4/17/2008,224.99499500000002
4/18/2008,269.97497599999997
4/21/2008,269.164154
4/22/2008,277.777771
4/23/2008,273.518524
4/24/2008,271.791779
4/25/2008,272.302307
4/28/2008,276.33633399999997
4/29/2008,279.514526
4/30/2008,287.432434
5/1/2008,296.836823
5/2/2008,290.935944
5/5/2008,297.747742
5/6/2008,293.47348
5/7/2008,289.789795
5/8/2008,291.796783
5/9/2008,286.886902
5/12/2008,292.762756
5/13/2008,291.791779
5/14/2008,288.438446
5/15/2008,290.790802
5/16/2008,290.325317
5/19/2008,289.049042
5/20/2008,289.5896
5/21/2008,275.270264
5/22/2008,
5/23/2008,272.582581
5/27/2008,280.730743
5/28/2008,284.404419
5/29/2008,291.791779
5/30/2008,293.193207
6/2/2008,287.787781
6/3/2008,283.933929
6/4/2008,286.396393
6/5/2008,293.443451
6/6/2008,283.783783
6/9/2008,279.214203
6/10/2008,277.362366
6/11/2008,272.872864
6/12/2008,276.75174
6/13/2008,286.041046
6/16/2008,286.691681
6/17/2008,285.015015
6/18/2008,281.471466
6/19/2008,280.38037099999997
6/20/2008,273.488495
6/23/2008,272.877869
6/24/2008,271.421417
6/25/2008,275.77578700000004
6/26/2008,264.674683
6/27/2008,264.299286
6/30/2008,263.47348
7/1/2008,267.632629
7/2/2008,263.783783
7/3/2008,268.768768
7/7/2008,272.227234
7/8/2008,277.54254199999997
7/9/2008,271.046051
7/10/2008,270.555542
7/11/2008,267.167175
7/14/2008,261.071075
7/15/2008,258.303314
7/16/2008,268.068054
7/17/2008,266.987
7/18/2008,240.900894
7/21/2008,234.634628
7/22/2008,238.79379300000002
7/23/2008,244.854858
7/24/2008,238.04805
7/25/2008,246.23623700000002
7/28/2008,238.798798
7/29/2008,241.79679900000002
7/30/2008,241.59159900000003
7/31/2008,237.112106
8/1/2008,234.164169
8/4/2008,231.73173500000001
8/5/2008,240.16516099999998
8/6/2008,243.413406
8/7/2008,239.799805
8/8/2008,247.75274700000003
8/11/2008,250.67067000000003
8/12/2008,251.55654900000002
8/13/2008,250.265259
8/14/2008,252.998001
8/15/2008,255.33033799999998
8/18/2008,249.39939900000002
8/19/2008,245.49549900000002
8/20/2008,242.742737
8/21/2008,243.50851400000002
8/22/2008,245.540543
8/25/2008,241.74675
8/26/2008,237.31732200000002
8/27/2008,234.524521
8/28/2008,237.127121
8/29/2008,231.876877
9/2/2008,232.857864
9/3/2008,232.437439
9/4/2008,225.355362
9/5/2008,222.34735099999997
9/8/2008,210.185181
9/9/2008,209.539536
9/10/2008,207.28729199999998
9/11/2008,217.09208700000002
9/12/2008,219.049042
9/15/2008,217.147141
9/16/2008,221.68669100000002
9/17/2008,207.45245400000002
9/18/2008,219.759766
9/19/2008,224.799805
9/22/2008,215.28527799999998
9/23/2008,214.849854
9/24/2008,217.77276600000002
9/25/2008,220.02002000000002
9/26/2008,215.735733
9/29/2008,190.690689
9/30/2008,200.460464
10/1/2008,206.066071
10/2/2008,195.44044499999998
10/3/2008,193.648651
10/6/2008,185.79078700000002
10/7/2008,173.178177
10/8/2008,169.224228
10/9/2008,164.654648
10/10/2008,166.166168
10/13/2008,190.700699
10/14/2008,181.53653
10/15/2008,169.754761
10/16/2008,176.686691
10/17/2008,186.456451
10/20/2008,189.849854
10/21/2008,181.556549
10/22/2008,178.013016
10/23/2008,176.33633400000002
10/24/2008,169.814819
10/27/2008,164.90991200000002
10/28/2008,184.55955500000002
10/29/2008,179.17918400000002
10/30/2008,180.025024
10/31/2008,179.859863
11/3/2008,173.41841100000002
11/4/2008,183.653656
11/5/2008,171.29129
11/6/2008,165.775772
11/7/2008,165.735733
11/10/2008,159.549545
11/11/2008,155.88588000000001
11/12/2008,145.645645
11/13/2008,156.196198
11/14/2008,155.165161
11/17/2008,150.210205
11/18/2008,148.858856
11/19/2008,140.230225
11/20/2008,129.90991200000002
11/21/2008,131.346344
11/24/2008,128.848846
11/25/2008,141.166168
11/26/2008,146.191193
11/28/2008,146.626633
12/1/2008,133.128128
12/2/2008,137.69268799999998
12/3/2008,139.854858
12/4/2008,137.30731200000002
12/5/2008,142.137131
12/8/2008,151.206207
12/9/2008,153.138138
12/10/2008,154.56456
12/11/2008,150.260254
12/12/2008,158.03804
12/15/2008,155.49049399999998
12/16/2008,162.802795
12/17/2008,157.777771
12/18/2008,155.295288
12/19/2008,155.24023400000002
12/22/2008,148.703705
12/23/2008,149.15916399999998
12/24/2008,151.626633
12/26/2008,150.33033799999998
12/29/2008,148.858856
12/30/2008,
12/31/2008,153.978973
1/2/2009,160.82081599999998
1/5/2009,164.189194
1/6/2009,167.197205
1/7/2009,161.166168
1/8/2009,162.757751
1/9/2009,157.69268799999998
1/12/2009,156.501495
1/13/2009,157.317322
1/14/2009,150.635635
1/15/2009,149.644638
1/16/2009,149.98498500000002
1/20/2009,141.51651
1/21/2009,151.691696
1/22/2009,153.40339699999998
1/23/2009,162.51251200000002
1/26/2009,162.097092
1/27/2009,165.905899
1/28/2009,174.50950600000002
1/29/2009,171.83183300000002
1/30/2009,169.434433
2/2/2009,170.45546000000002
2/3/2009,170.395401
2/4/2009,171.671677
2/5/2009,177.037033
2/6/2009,185.825821
2/9/2009,189.57457
2/10/2009,179.434433
2/11/2009,179.199203
2/12/2009,181.706711
2/13/2009,179.019012
2/17/2009,171.501495
2/18/2009,176.73173500000001
2/19/2009,171.491486
2/20/2009,173.398392
2/23/2009,165.19519
2/24/2009,172.897903
2/25/2009,170.990997
2/26/2009,168.758759
2/27/2009,169.164169
3/2/2009,163.743744
3/3/2009,162.902908
3/4/2009,159.61961399999998
3/5/2009,152.97297700000001
3/6/2009,154.439438
3/9/2009,145.590591
3/10/2009,154.239243
3/11/2009,159.11411999999999
3/12/2009,161.926926
3/13/2009,162.372375
3/16/2009,160.005005
3/17/2009,167.837845
3/18/2009,166.716721
3/19/2009,165.135132
3/20/2009,165.245239
3/23/2009,174.474472
3/24/2009,173.758759
3/25/2009,172.207214
3/26/2009,176.821823
3/27/2009,174.024017
3/30/2009,171.51651
3/31/2009,174.204208
4/1/2009,177.222229
4/2/2009,181.431427
4/3/2009,185.075073
4/6/2009,184.304306
4/7/2009,179.504501
4/8/2009,181.181183
4/9/2009,186.436432
4/13/2009,189.244247
4/14/2009,184.639633
4/15/2009,189.939941
4/16/2009,194.56456
4/17/2009,196.316315
4/20/2009,189.839844
4/21/2009,190.925919
4/22/2009,192.122116
4/23/2009,192.53753700000001
4/24/2009,194.939941
4/27/2009,193.16816699999998
4/28/2009,192.047043
4/29/2009,195.930923
4/30/2009,198.18318200000002
5/1/2009,197.042038
5/4/2009,201.191193
5/5/2009,201.696701
5/6/2009,201.936935
5/7/2009,198.50351
5/8/2009,203.868866
5/11/2009,204.194199
5/12/2009,199.704712
5/13/2009,194.964966
5/14/2009,193.943939
5/15/2009,195.19519
5/18/2009,198.618622
5/19/2009,199.639633
5/20/2009,198.78878799999998
5/21/2009,198.448456
5/22/2009,196.946945
5/26/2009,202.382385
5/27/2009,202.982986
5/28/2009,205.40541100000002
5/29/2009,208.823822
6/1/2009,213.4935
6/2/2009,214.414413
6/3/2009,216.041046
6/4/2009,220.360367
6/5/2009,222.382385
6/8/2009,219.60459900000004
6/9/2009,218.02802999999997
6/10/2009,216.51651
6/11/2009,214.71472200000002
6/12/2009,212.632629
6/15/2009,208.593597
6/16/2009,208.20820600000002
6/17/2009,207.787781
6/18/2009,207.237244
6/19/2009,210.25524900000002
6/22/2009,203.878876
6/23/2009,203.043045
6/24/2009,204.849854
6/25/2009,208.093094
6/26/2009,212.872879
6/29/2009,212.282288
6/30/2009,211.006012
7/1/2009,209.704712
7/2/2009,204.449448
7/6/2009,205.01001000000002
7/7/2009,198.513519
7/8/2009,201.446442
7/9/2009,205.400406
7/10/2009,207.40741
7/13/2009,212.362366
7/14/2009,212.557556
7/15/2009,219.304306
7/16/2009,221.521515
7/17/2009,215.340347
7/20/2009,215.300293
7/21/2009,214.164169
7/22/2009,214.059052
7/23/2009,218.88888500000002
7/24/2009,223.583588
7/27/2009,222.62262
7/28/2009,220.145142
7/29/2009,218.338333
7/30/2009,223.043045
7/31/2009,221.74675
8/3/2009,226.331329
8/4/2009,227.09208700000002
8/5/2009,225.795792
8/6/2009,225.405411
8/7/2009,228.778778
8/10/2009,228.53353900000002
8/11/2009,227.19720499999997
8/12/2009,229.519516
8/13/2009,231.37136800000002
8/14/2009,230.230225
8/17/2009,222.667664
8/18/2009,222.862869
8/19/2009,222.20721400000002
8/20/2009,230.43544
8/21/2009,232.852859
8/24/2009,234.599594
8/25/2009,235.920914
8/26/2009,234.23423799999998
8/27/2009,233.26326
8/28/2009,232.60760499999998
8/31/2009,231.066071
9/1/2009,228.10810899999998
9/2/2009,226.73173500000001
9/3/2009,
9/4/2009,230.880875
9/8/2009,229.539536
9/9/2009,232.21722400000002
9/10/2009,235.705704
9/11/2009,236.30630499999998
9/14/2009,237.79779100000002
9/15/2009,239.00900299999998
9/16/2009,244.38938900000002
9/17/2009,246.10611
9/18/2009,245.975983
9/21/2009,248.74874900000003
9/22/2009,249.779785
9/23/2009,249.479477
9/24/2009,248.633636
9/25/2009,246.486481
9/28/2009,249.514511
9/29/2009,249.514511
9/30/2009,248.17317200000002
10/1/2009,243.843842
10/2/2009,242.53253199999997
10/5/2009,244.50450099999998
10/6/2009,249.619614
10/7/2009,259.029022
10/8/2009,257.347351
10/9/2009,258.383392
10/12/2009,262.282288
10/13/2009,263.318329
10/14/2009,267.927917
10/15/2009,265.220215
10/16/2009,275.200195
10/19/2009,276.32132
10/20/2009,276.136139
10/21/2009,275.825836
10/22/2009,277.32232700000003
10/23/2009,277.122131
10/26/2009,277.382385
10/27/2009,274.41943399999997
10/28/2009,270.42041
10/29/2009,275.800812
10/30/2009,268.328339
11/2/2009,267.262268
11/3/2009,268.91391
11/4/2009,270.435425
11/5/2009,274.599609
11/6/2009,275.825836
11/9/2009,281.53652999999997
11/10/2009,283.66366600000003
11/11/2009,285.565552
11/12/2009,284.209198
11/13/2009,286.31131
11/16/2009,288.428436
11/17/2009,289.034027
11/18/2009,288.613617
11/19/2009,286.781769
11/20/2009,285.26525899999996
11/23/2009,291.466461
11/24/2009,291.836823
11/25/2009,293.163177
11/27/2009,290.170166
11/30/2009,291.791779
12/1/2009,295.230225
12/2/2009,294.049042
12/3/2009,293.163177
12/4/2009,292.797791
12/7/2009,293.418427
12/8/2009,293.81881699999997
12/9/2009,294.80481000000003
12/10/2009,296.046051
12/11/2009,295.550537
12/14/2009,298.163177
12/15/2009,296.866852
12/16/2009,299.179169
12/17/2009,297.267273
12/18/2009,298.508514
12/21/2009,299.639648
12/22/2009,300.86087000000003
12/23/2009,306.14614900000004
12/24/2009,309.549561
12/28/2009,311.746735
12/29/2009,310.01001
12/30/2009,311.676666
12/31/2009,310.300293
1/4/2010,313.68869
1/5/2010,312.307312
1/6/2010,304.434448
1/7/2010,297.347351
1/8/2010,301.31131
1/11/2010,300.855865
1/12/2010,295.535522
1/13/2010,293.838837
1/14/2010,295.220215
1/15/2010,290.290283
1/19/2010,294.10409500000003
1/20/2010,290.49548300000004
1/21/2010,291.781769
1/22/2010,275.280273
1/25/2010,270.270264
1/26/2010,271.481476
1/27/2010,271.32132
1/28/2010,267.412415
1/29/2010,265.235229
2/1/2010,266.776764
2/2/2010,265.825836
2/3/2010,270.680695
2/4/2010,263.653656
2/5/2010,265.910919
2/8/2010,267.00201400000003
2/9/2010,268.488495
2/10/2010,267.492493
2/11/2010,268.468475
2/12/2010,266.826813
2/16/2010,270.920929
2/17/2010,269.37435899999997
2/18/2010,271.88189700000004
2/19/2010,270.650665
2/22/2010,271.671661
2/23/2010,267.802795
2/24/2010,266.00100699999996
2/25/2010,263.47848500000003
2/26/2010,263.66366600000003
3/1/2010,266.611603
3/2/2010,270.800812
3/3/2010,272.932922
3/4/2010,277.572571
3/5/2010,282.38739
3/8/2010,281.52151499999997
3/9/2010,280.37536600000004
3/10/2010,288.513519
3/11/2010,290.86087000000003
3/12/2010,290.06005899999997
3/15/2010,281.871857
3/16/2010,282.882874
3/17/2010,283.06304900000003
3/18/2010,283.48349
3/19/2010,280.280273
3/22/2010,279.029022
3/23/2010,274.77477999999996
3/24/2010,278.943939
3/25/2010,281.72171000000003
3/26/2010,281.626617
3/29/2010,281.5065
3/30/2010,283.638641
3/31/2010,283.843842
4/1/2010,284.684692
4/5/2010,285.790802
4/6/2010,284.394409
4/7/2010,282.052063
4/8/2010,284.029022
4/9/2010,283.393402
4/12/2010,286.651642
4/13/2010,293.67868
4/14/2010,294.7948
4/15/2010,297.947937
4/16/2010,275.350342
4/19/2010,275.325317
4/20/2010,277.797791
4/21/2010,277.427429
4/22/2010,273.803802
4/23/2010,272.767761
4/26/2010,266.08609
4/27/2010,264.7948
4/28/2010,264.85986299999996
4/29/2010,266.26626600000003
4/30/2010,263.113098
5/3/2010,265.565552
5/4/2010,253.438446
5/5/2010,255.13513199999997
5/6/2010,249.584579
5/7/2010,246.816818
5/10/2010,261.08609
